Date,Last Price,Volume
2022-06-13 9:30:00,34.93,3408889
2022-06-10 15:30:00,38.73,1383902
2022-06-10 14:30:00,39.845,1343586
2022-06-10 13:30:00,39.36,1095625
2022-06-10 12:30:00,39.26,1006746
2022-06-10 11:30:00,39.07,1282978
2022-06-10 10:30:00,38.92,1744833
2022-06-10 9:30:00,38.88,3085086
2022-06-09 15:30:00,42.44,1237187
2022-06-09 14:30:00,43.44,1299641
2022-06-09 13:30:00,44.742,782417
2022-06-09 12:30:00,45.04,625292
2022-06-09 11:30:00,45.11,730971
2022-06-09 10:30:00,44.906,886082
2022-06-09 9:30:00,45.56,1734446
2022-06-08 15:30:00,45.73,621955
2022-06-08 14:30:00,45.98,1323733
2022-06-08 13:30:00,45.605,995138
2022-06-08 12:30:00,45.885,1250325
2022-06-08 11:30:00,46.66,816905
2022-06-08 10:30:00,47.09,805614
2022-06-08 9:30:00,46.799,1531052
2022-06-07 15:30:00,47.24,870307
2022-06-07 14:30:00,46.94,1029634
2022-06-07 13:30:00,46.83,782290
2022-06-07 12:30:00,46.48,786385
2022-06-07 11:30:00,45.78,1055482
2022-06-07 10:30:00,45.93,1116931
2022-06-07 9:30:00,45.793,1550521
2022-06-06 15:30:00,45.96,698945
2022-06-06 14:30:00,45.67,819940
2022-06-06 13:30:00,45.92,883243
2022-06-06 12:30:00,45.97,676537
2022-06-06 11:30:00,45.79,1715044
2022-06-06 10:30:00,46.48,1431928
2022-06-06 9:30:00,47.35,1900741
2022-06-03 15:30:00,45.55,1195281
2022-06-03 14:30:00,45.651,809745
2022-06-03 13:30:00,46.069,937163
2022-06-03 12:30:00,45.85,1677627
2022-06-03 11:30:00,45.749,1179469
2022-06-03 10:30:00,45.35,1196619
2022-06-03 9:30:00,46.22,2217088
2022-06-02 15:30:00,47.88,1087555
2022-06-02 14:30:00,47.2,1119135
2022-06-02 13:30:00,47.17,812184
2022-06-02 12:30:00,46.89,971161
2022-06-02 11:30:00,46.77,1029578
2022-06-02 10:30:00,46.01,1239577
2022-06-02 9:30:00,44.75,2443293
2022-06-01 15:30:00,45.35,1050681
2022-06-01 14:30:00,46.03,1042297
2022-06-01 13:30:00,46.07,1092476
2022-06-01 12:30:00,45.181,1141693
2022-06-01 11:30:00,44.631,1649244
2022-06-01 10:30:00,45.03,1806636
2022-06-01 9:30:00,45.54,2627599
2022-05-31 15:30:00,46.52,1531753
2022-05-31 14:30:00,46.93,1697054
2022-05-31 13:30:00,47.32,1178666
2022-05-31 12:30:00,46.805,1147333
2022-05-31 11:30:00,46.95,1117743
2022-05-31 10:30:00,45.98,1233343
2022-05-31 9:30:00,46.03,2752752
2022-05-27 15:30:00,47.28,1431508
2022-05-27 14:30:00,46.965,1242566
2022-05-27 13:30:00,46.37,484272
2022-05-27 12:30:00,46.33,485022
2022-05-27 11:30:00,46.31,889818
2022-05-27 10:30:00,46.151,1185069
2022-05-27 9:30:00,46.13,3500478
2022-05-26 15:30:00,44.03,1257622
2022-05-26 14:30:00,43.95,1269349
2022-05-26 13:30:00,44.29,781328
2022-05-26 12:30:00,44.129,1270145
2022-05-26 11:30:00,44.146,983327
2022-05-26 10:30:00,43.68,1218597
2022-05-26 9:30:00,43.41,3762696
2022-05-25 15:30:00,41.6,1237285
2022-05-25 14:30:00,41.93,2397889
2022-05-25 13:30:00,41.421,2234001
2022-05-25 12:30:00,40.62,975906
2022-05-25 11:30:00,40.41,1266798
2022-05-25 10:30:00,41.09,1401053
2022-05-25 9:30:00,41.26,2287857
2022-05-24 15:30:00,40.52,2019360
2022-05-24 14:30:00,40.11,1869395
2022-05-24 13:30:00,39.85,1236705
2022-05-24 12:30:00,39.22,1013095
2022-05-24 11:30:00,39.49,1354952
2022-05-24 10:30:00,38.814,1443554
2022-05-24 9:30:00,38.91,2466623
2022-05-23 15:30:00,41.45,1164844
2022-05-23 14:30:00,41.18,1297442
2022-05-23 13:30:00,41.4,1389522
2022-05-23 12:30:00,40.88,1307384
2022-05-23 11:30:00,41.322,1318433
2022-05-23 10:30:00,41.14,2165872
2022-05-23 9:30:00,40.59,3805742
2022-05-20 15:30:00,39.21,2304496
2022-05-20 14:30:00,37.92,1745729
2022-05-20 13:30:00,37.05,2096550
2022-05-20 12:30:00,36.52,2803938
2022-05-20 11:30:00,37.67,1763780
2022-05-20 10:30:00,38.27,1975816
2022-05-20 9:30:00,39.65,2470244
2022-05-19 15:30:00,39.15,1367936
2022-05-19 14:30:00,39.26,1487012
2022-05-19 13:30:00,39.59,1100134
2022-05-19 12:30:00,39.24,1193699
2022-05-19 11:30:00,39.83,1329901
2022-05-19 10:30:00,39.23,1526145
2022-05-19 9:30:00,39.22,2740471
2022-05-18 15:30:00,40.05,1580146
2022-05-18 14:30:00,39.59,1727990
2022-05-18 13:30:00,40.54,1420714
2022-05-18 12:30:00,40.75,1285520
2022-05-18 11:30:00,41.22,1316015
2022-05-18 10:30:00,41.66,1478428
2022-05-18 9:30:00,42.772,1952598
2022-05-17 15:30:00,45.42,1151004
2022-05-17 14:30:00,45.37,1649247
2022-05-17 13:30:00,44.24,1803471
2022-05-17 12:30:00,44.84,906220
2022-05-17 11:30:00,44.63,869709
2022-05-17 10:30:00,44.45,1524472
2022-05-17 9:30:00,44.13,2097590
2022-05-16 15:30:00,42.83,929048
2022-05-16 14:30:00,43.075,1249930
2022-05-16 13:30:00,43.91,984621
2022-05-16 12:30:00,43.485,961422
2022-05-16 11:30:00,42.85,1266668
2022-05-16 10:30:00,42.47,1394929
2022-05-16 9:30:00,43.28,2330353
2022-05-13 15:30:00,43.33,1718580
2022-05-13 14:30:00,43.523,1594169
2022-05-13 13:30:00,42.22,1818889
2022-05-13 12:30:00,43.08,1346718
2022-05-13 11:30:00,43.493,1630525
2022-05-13 10:30:00,43.3,1862919
2022-05-13 9:30:00,43.12,3697312
2022-05-12 15:30:00,40.49,2039353
2022-05-12 14:30:00,39.12,2366840
2022-05-12 13:30:00,38.75,1987557
2022-05-12 12:30:00,39.47,1645611
2022-05-12 11:30:00,39.86,2447183
2022-05-12 10:30:00,40.64,2647263
2022-05-12 9:30:00,40.35,4525654
2022-05-11 15:30:00,40.58,1916487
2022-05-11 14:30:00,41.2,2014720
2022-05-11 13:30:00,41.59,2125751
2022-05-11 12:30:00,41.47,1879591
2022-05-11 11:30:00,42.49,1665847
2022-05-11 10:30:00,43.5,2137347
2022-05-11 9:30:00,43.7,4865004
2022-05-10 15:30:00,42.61,989017
2022-05-10 14:30:00,42.79,1408827
2022-05-10 13:30:00,43.15,2328003
2022-05-10 12:30:00,42.5,1908227
2022-05-10 11:30:00,41.72,2125999
2022-05-10 10:30:00,41.993,2125622
2022-05-10 9:30:00,43.7,2696873
2022-05-09 15:30:00,42.41,2005729
2022-05-09 14:30:00,42.78,2424463
2022-05-09 13:30:00,42.965,1600523
2022-05-09 12:30:00,43.47,1339773
2022-05-09 11:30:00,44.02,2132366
2022-05-09 10:30:00,42.965,2514952
2022-05-09 9:30:00,43.75,3507497
2022-05-06 15:30:00,46.83,1321567
2022-05-06 14:30:00,45.89,1531233
2022-05-06 13:30:00,45.96,1350983
2022-05-06 12:30:00,47.09,1712733
2022-05-06 11:30:00,46.99,1599495
2022-05-06 10:30:00,47.68,2468259
2022-05-06 9:30:00,46.2,3674425
2022-05-05 15:30:00,47.75,2044492
2022-05-05 14:30:00,46.29,2198625
2022-05-05 13:30:00,47,1491145
2022-05-05 12:30:00,47.96,1711816
2022-05-05 11:30:00,47.73,2521219
2022-05-05 10:30:00,48.01,3064644
2022-05-05 9:30:00,49.25,3580622
2022-05-04 15:30:00,53.39,2145599
2022-05-04 14:30:00,52.7,5331485
2022-05-04 13:30:00,49.81,2371956
2022-05-04 12:30:00,49.26,1127971
2022-05-04 11:30:00,49.15,998617
2022-05-04 10:30:00,48.19,999739
2022-05-04 9:30:00,48.56,1432349
2022-05-03 15:30:00,48.92,1109572
2022-05-03 14:30:00,49,1943850
2022-05-03 13:30:00,48.44,1238617
2022-05-03 12:30:00,49.41,857168
2022-05-03 11:30:00,49,1423813
2022-05-03 10:30:00,49.52,1701901
2022-05-03 9:30:00,48.74,2622521
2022-05-02 15:30:00,48.31,1688259
2022-05-02 14:30:00,47.37,2003630
2022-05-02 13:30:00,45.42,1997273
2022-05-02 12:30:00,46.26,1307173
2022-05-02 11:30:00,47.25,1454439
2022-05-02 10:30:00,46.9,1811209
2022-05-02 9:30:00,48.26,3157273
2022-04-29 15:30:00,47.59,2515842
2022-04-29 14:30:00,48.17,2183087
2022-04-29 13:30:00,49.17,1272643
2022-04-29 12:30:00,49.92,1298639
2022-04-29 11:30:00,49.97,1253292
2022-04-29 10:30:00,50.75,1669825
2022-04-29 9:30:00,50.79,2990202
2022-04-28 15:30:00,53.3,1340235
2022-04-28 14:30:00,53.66,1254726
2022-04-28 13:30:00,53.23,1296400
2022-04-28 12:30:00,53,1760619
2022-04-28 11:30:00,51.72,965538
2022-04-28 10:30:00,50.83,1612294
2022-04-28 9:30:00,49.97,3037714
2022-04-27 15:30:00,49.56,1522307
2022-04-27 14:30:00,49.87,1980100
2022-04-27 13:30:00,50.65,1158458
2022-04-27 12:30:00,51.1,2030919
2022-04-27 11:30:00,51.34,1474215
2022-04-27 10:30:00,50.58,2627145
2022-04-27 9:30:00,49.09,3433384
2022-04-26 15:30:00,49.19,1991914
2022-04-26 14:30:00,49.86,1861710
2022-04-26 13:30:00,50.83,1153799
2022-04-26 12:30:00,50.32,1281335
2022-04-26 11:30:00,51.35,1644331
2022-04-26 10:30:00,50.93,1729499
2022-04-26 9:30:00,51.56,2492767
2022-04-25 15:30:00,53.84,1819122
2022-04-25 14:30:00,53.35,1889532
2022-04-25 13:30:00,52.75,1655389
2022-04-25 12:30:00,51.83,1423996
2022-04-25 11:30:00,51.3,2133352
2022-04-25 10:30:00,50.97,2438924
2022-04-25 9:30:00,51.65,3539680
2022-04-22 15:30:00,52.99,1808190
2022-04-22 14:30:00,53.93,1484406
2022-04-22 13:30:00,54.04,1086007
2022-04-22 12:30:00,54.48,666886
2022-04-22 11:30:00,54.85,1210739
2022-04-22 10:30:00,55.57,1233920
2022-04-22 9:30:00,55.66,2728617
2022-04-21 15:30:00,57.63,1387937
2022-04-21 14:30:00,58.27,1476431
2022-04-21 13:30:00,58.73,1290791
2022-04-21 12:30:00,59.79,1213932
2022-04-21 11:30:00,59.97,1091423
2022-04-21 10:30:00,61.19,974327
2022-04-21 9:30:00,62.02,1556369
2022-04-20 15:30:00,60.34,676353
2022-04-20 14:30:00,60.71,1047943
2022-04-20 13:30:00,60.69,738880
2022-04-20 12:30:00,60.99,947898
2022-04-20 11:30:00,60.52,845686
2022-04-20 10:30:00,60.76,1254488
2022-04-20 9:30:00,60.85,2468685
2022-04-19 15:30:00,60.56,1421476
2022-04-19 14:30:00,60.57,992464
2022-04-19 13:30:00,59.73,542190
2022-04-19 12:30:00,59.61,572223
2022-04-19 11:30:00,59.97,587333
2022-04-19 10:30:00,60.029,918544
2022-04-19 9:30:00,59.645,1930450
2022-04-18 15:30:00,57.76,755110
2022-04-18 14:30:00,57.37,570147
2022-04-18 13:30:00,58.14,987821
2022-04-18 12:30:00,57.477,586625
2022-04-18 11:30:00,56.92,939750
2022-04-18 10:30:00,57.48,792063
2022-04-18 9:30:00,58.085,1928434
2022-04-14 15:30:00,57.7,773721
2022-04-14 14:30:00,58.28,776856
2022-04-14 13:30:00,58.95,904531
2022-04-14 12:30:00,58.57,638964
2022-04-14 11:30:00,58.62,551977
2022-04-14 10:30:00,59.43,1031319
2022-04-14 9:30:00,59.11,2657453
2022-04-13 15:30:00,59.94,1600232
2022-04-13 14:30:00,60,581419
2022-04-13 13:30:00,59.48,585578
2022-04-13 12:30:00,59.55,676048
2022-04-13 11:30:00,59.26,780275
2022-04-13 10:30:00,59.22,892963
2022-04-13 9:30:00,58.31,1882508
2022-04-12 15:30:00,57.92,1306722
2022-04-12 14:30:00,57.44,1276694
2022-04-12 13:30:00,58.03,1199974
2022-04-12 12:30:00,59.32,1056003
2022-04-12 11:30:00,59.36,1141476
2022-04-12 10:30:00,60.25,1157896
2022-04-12 9:30:00,60.09,2721095
2022-04-11 15:30:00,58.7,1190107
2022-04-11 14:30:00,59.021,733602
2022-04-11 13:30:00,59.25,446698
2022-04-11 12:30:00,59.355,614136
2022-04-11 11:30:00,59.36,449250
2022-04-11 10:30:00,59.45,841856
2022-04-11 9:30:00,59.78,2201277
2022-04-08 15:30:00,61.89,998195
2022-04-08 14:30:00,62.34,808056
2022-04-08 13:30:00,61.961,677553
2022-04-08 12:30:00,62.49,496499
2022-04-08 11:30:00,62.969,933504
2022-04-08 10:30:00,62.53,1464034
2022-04-08 9:30:00,61.73,2120496
2022-04-07 15:30:00,62.28,1798072
2022-04-07 14:30:00,62.5,1486440
2022-04-07 13:30:00,61.63,1234492
2022-04-07 12:30:00,61.38,970741
2022-04-07 11:30:00,60.48,694183
2022-04-07 10:30:00,60.54,925359
2022-04-07 9:30:00,61.02,2129761
2022-04-06 15:30:00,61.39,1814854
2022-04-06 14:30:00,60.98,2592482
2022-04-06 13:30:00,60.54,1702442
2022-04-06 12:30:00,61.08,569392
2022-04-06 11:30:00,60.68,865433
2022-04-06 10:30:00,60.92,1100741
2022-04-06 9:30:00,60.73,2845216
2022-04-05 15:30:00,63.33,1298503
2022-04-05 14:30:00,63.44,829123
2022-04-05 13:30:00,64.09,667834
2022-04-05 12:30:00,64.63,597941
2022-04-05 11:30:00,64.02,963862
2022-04-05 10:30:00,64.78,842096
2022-04-05 9:30:00,64.72,2095299
2022-04-04 15:30:00,65.79,1089303
2022-04-04 14:30:00,65.47,620716
2022-04-04 13:30:00,65.37,485403
2022-04-04 12:30:00,65.11,471833
2022-04-04 11:30:00,65.25,602751
2022-04-04 10:30:00,65.1,854756
2022-04-04 9:30:00,64.96,2098804
2022-04-01 15:30:00,64.09,1382796
2022-04-01 14:30:00,63.38,1172075
2022-04-01 13:30:00,63.82,911470
2022-04-01 12:30:00,62.76,628738
2022-04-01 11:30:00,63.08,900472
2022-04-01 10:30:00,63.6,974172
2022-04-01 9:30:00,63.37,1756187
2022-03-31 15:30:00,63.83,2072094
2022-03-31 14:30:00,65.29,971041
2022-03-31 13:30:00,65.64,673716
2022-03-31 12:30:00,65.91,530352
2022-03-31 11:30:00,65.9,912122
2022-03-31 10:30:00,66.22,1046794
2022-03-31 9:30:00,66,1690246
2022-03-30 15:30:00,66.74,1164335
2022-03-30 14:30:00,65.99,1060707
2022-03-30 13:30:00,66.61,686645
2022-03-30 12:30:00,66.82,418195
2022-03-30 11:30:00,67.04,679540
2022-03-30 10:30:00,66.9,1144629
2022-03-30 9:30:00,67.32,1427567
2022-03-29 15:30:00,67.97,931824
2022-03-29 14:30:00,67.91,1115829
2022-03-29 13:30:00,67.2,616689
2022-03-29 12:30:00,66.479,628128
2022-03-29 11:30:00,66.58,520931
2022-03-29 10:30:00,66.96,1124013
2022-03-29 9:30:00,66.71,2092373
2022-03-28 15:30:00,65.51,1056976
2022-03-28 14:30:00,64.91,976885
2022-03-28 13:30:00,64.239,722236
2022-03-28 12:30:00,64,672059
2022-03-28 11:30:00,63.24,745216
2022-03-28 10:30:00,64.01,1120093
2022-03-28 9:30:00,64.24,1320858
2022-03-25 15:30:00,64.13,674254
2022-03-25 14:30:00,63.056,580098
2022-03-25 13:30:00,63.74,480213
2022-03-25 12:30:00,63.01,458731
2022-03-25 11:30:00,63.13,542564
2022-03-25 10:30:00,62.587,1121721
2022-03-25 9:30:00,63.81,1382126
2022-03-24 15:30:00,63.21,878089
2022-03-24 14:30:00,62.87,681508
2022-03-24 13:30:00,62.26,492378
2022-03-24 12:30:00,62.27,387129
2022-03-24 11:30:00,61.87,795239
2022-03-24 10:30:00,62.355,1032554
2022-03-24 9:30:00,61.18,1341917
2022-03-23 15:30:00,60.48,833228
2022-03-23 14:30:00,61.28,571667
2022-03-23 13:30:00,61.389,609792
2022-03-23 12:30:00,61.018,703606
2022-03-23 11:30:00,61.99,579762
2022-03-23 10:30:00,62.3,842670
2022-03-23 9:30:00,62.06,1659560
2022-03-22 15:30:00,62.93,944657
2022-03-22 14:30:00,62.73,510514
2022-03-22 13:30:00,62.56,383378
2022-03-22 12:30:00,62.74,582559
2022-03-22 11:30:00,62.37,651475
2022-03-22 10:30:00,62.91,768375
2022-03-22 9:30:00,62.56,1633391
2022-03-21 15:30:00,60.82,539263
2022-03-21 14:30:00,60.52,712587
2022-03-21 13:30:00,60.47,646373
2022-03-21 12:30:00,59.58,1222640
2022-03-21 11:30:00,61.28,652866
2022-03-21 10:30:00,61.28,987205
2022-03-21 9:30:00,60.29,1885669
2022-03-18 15:30:00,60.83,1214258
2022-03-18 14:30:00,60.702,1117434
2022-03-18 13:30:00,59.96,620836
2022-03-18 12:30:00,59.99,748322
2022-03-18 11:30:00,59.48,624935
2022-03-18 10:30:00,59,1039116
2022-03-18 9:30:00,58.995,1550602
2022-03-17 15:30:00,58.93,753756
2022-03-17 14:30:00,58.21,810474
2022-03-17 13:30:00,57.89,988355
2022-03-17 12:30:00,58.028,782351
2022-03-17 11:30:00,57.57,647219
2022-03-17 10:30:00,56.78,838238
2022-03-17 9:30:00,57.13,1946830
2022-03-16 15:30:00,56.82,1545088
2022-03-16 14:30:00,55.85,2280116
2022-03-16 13:30:00,53.293,1501095
2022-03-16 12:30:00,54.96,795330
2022-03-16 11:30:00,55.85,447093
2022-03-16 10:30:00,55.82,964151
2022-03-16 9:30:00,56.04,2203182
2022-03-15 15:30:00,53.26,857423
2022-03-15 14:30:00,53.14,859927
2022-03-15 13:30:00,51.8,564667
2022-03-15 12:30:00,51.83,621407
2022-03-15 11:30:00,52.52,1168541
2022-03-15 10:30:00,52.21,1221023
2022-03-15 9:30:00,51.73,1663493
2022-03-14 15:30:00,50.01,694582
2022-03-14 14:30:00,50.06,908060
2022-03-14 13:30:00,49.58,934805
2022-03-14 12:30:00,50.2,708809
2022-03-14 11:30:00,51,766083
2022-03-14 10:30:00,51.91,861247
2022-03-14 9:30:00,52.09,1873314
2022-03-11 15:30:00,51.15,996743
2022-03-11 14:30:00,51.78,725263
2022-03-11 13:30:00,52.84,606964
2022-03-11 12:30:00,52.965,638317
2022-03-11 11:30:00,52.35,1004188
2022-03-11 10:30:00,53.01,1167851
2022-03-11 9:30:00,53.204,2277414
2022-03-10 15:30:00,53.1,636300
2022-03-10 14:30:00,52.93,892079
2022-03-10 13:30:00,52.94,812960
2022-03-10 12:30:00,51.97,596493
2022-03-10 11:30:00,52.16,625705
2022-03-10 10:30:00,51.38,961206
2022-03-10 9:30:00,52.29,2043978
2022-03-09 15:30:00,53.84,988895
2022-03-09 14:30:00,54.39,972443
2022-03-09 13:30:00,53.83,828127
2022-03-09 12:30:00,54.22,1029336
2022-03-09 11:30:00,53.94,1248530
2022-03-09 10:30:00,53.18,1557540
2022-03-09 9:30:00,53.34,3028891
2022-03-08 15:30:00,49.9,2457619
2022-03-08 14:30:00,50.88,1334421
2022-03-08 13:30:00,51.54,1991378
2022-03-08 12:30:00,52.62,1852593
2022-03-08 11:30:00,52.67,2135001
2022-03-08 10:30:00,49.98,1629565
2022-03-08 9:30:00,49.91,3223143
2022-03-07 15:30:00,51.05,1195576
2022-03-07 14:30:00,51.805,1731834
2022-03-07 13:30:00,52.33,1209074
2022-03-07 12:30:00,52.39,2062831
2022-03-07 11:30:00,52.37,1802074
2022-03-07 10:30:00,53.715,1703075
2022-03-07 9:30:00,53.62,2627444
2022-03-04 15:30:00,55.99,1095161
2022-03-04 14:30:00,55.365,825574
2022-03-04 13:30:00,55.61,958240
2022-03-04 12:30:00,55.87,1173230
2022-03-04 11:30:00,55.75,1233551
2022-03-04 10:30:00,54.71,1591499
2022-03-04 9:30:00,55.02,2568546
2022-03-03 15:30:00,57.43,755422
2022-03-03 14:30:00,57.68,690515
2022-03-03 13:30:00,58.58,674599
2022-03-03 12:30:00,58.662,1229289
2022-03-03 11:30:00,57.37,1609548
2022-03-03 10:30:00,57.44,1728385
2022-03-03 9:30:00,58.16,2768018
2022-03-02 15:30:00,58.27,875773
2022-03-02 14:30:00,58.62,856494
2022-03-02 13:30:00,58.5,974719
2022-03-02 12:30:00,58.53,1040745
2022-03-02 11:30:00,58.11,1358183
2022-03-02 10:30:00,57.89,2442299
2022-03-02 9:30:00,56.92,2903294
2022-03-01 15:30:00,55.34,2349472
2022-03-01 14:30:00,55.03,1235397
2022-03-01 13:30:00,55.4,926282
2022-03-01 12:30:00,54.577,1097890
2022-03-01 11:30:00,55.38,1499738
2022-03-01 10:30:00,56.38,1052163
2022-03-01 9:30:00,57.15,2107648
2022-02-28 15:30:00,57.8,2268603
2022-02-28 14:30:00,56.6,976321
2022-02-28 13:30:00,55.73,1334023
2022-02-28 12:30:00,56.74,1077645
2022-02-28 11:30:00,57.1,1244366
2022-02-28 10:30:00,58.3,1998137
2022-02-28 9:30:00,56.4,2778757
2022-02-25 15:30:00,58.27,1371420
2022-02-25 14:30:00,57.92,1202594
2022-02-25 13:30:00,58.08,851621
2022-02-25 12:30:00,57.88,1196630
2022-02-25 11:30:00,57.93,1224883
2022-02-25 10:30:00,57.4,1909420
2022-02-25 9:30:00,56.13,2882761
2022-02-24 15:30:00,54.6,3237570
2022-02-24 14:30:00,53.07,1795693
2022-02-24 13:30:00,51.89,1860160
2022-02-24 12:30:00,50.35,838830
2022-02-24 11:30:00,50.28,1165159
2022-02-24 10:30:00,50.76,2136097
2022-02-24 9:30:00,49.92,4834723
2022-02-23 15:30:00,52.41,2682498
2022-02-23 14:30:00,52.96,1295725
2022-02-23 13:30:00,53.315,1306445
2022-02-23 12:30:00,53.82,1035849
2022-02-23 11:30:00,55.55,784791
2022-02-23 10:30:00,54.36,962760
2022-02-23 9:30:00,54.81,1656895
2022-02-22 15:30:00,55.39,1128836
2022-02-22 14:30:00,56.15,2006169
2022-02-22 13:30:00,54.73,1296807
2022-02-22 12:30:00,55.01,979885
2022-02-22 11:30:00,55.68,779897
2022-02-22 10:30:00,56.01,1188767
2022-02-22 9:30:00,57.65,1869791
2022-02-18 15:30:00,57.19,1042124
2022-02-18 14:30:00,57.17,1020314
2022-02-18 13:30:00,57.97,634019
2022-02-18 12:30:00,56.51,776730
2022-02-18 11:30:00,57.11,669761
2022-02-18 10:30:00,57.5,1121351
2022-02-18 9:30:00,58.2,1365256
2022-02-17 15:30:00,58.35,1108713
2022-02-17 14:30:00,58.54,911199
2022-02-17 13:30:00,59.2,621471
2022-02-17 12:30:00,59.721,460285
2022-02-17 11:30:00,60.13,513206
2022-02-17 10:30:00,60.15,1271051
2022-02-17 9:30:00,59.53,1926472
2022-02-16 15:30:00,62.29,578451
2022-02-16 14:30:00,62.655,1078089
2022-02-16 13:30:00,62.13,1094390
2022-02-16 12:30:00,60.83,800697
2022-02-16 11:30:00,60.95,593420
2022-02-16 10:30:00,61.06,648164
2022-02-16 9:30:00,60.89,1456442
2022-02-15 15:30:00,62.04,1051125
2022-02-15 14:30:00,61.9,448835
2022-02-15 13:30:00,61.81,308464
2022-02-15 12:30:00,61.829,504971
2022-02-15 11:30:00,61.39,501739
2022-02-15 10:30:00,61.66,773317
2022-02-15 9:30:00,61.68,1911720
2022-02-14 15:30:00,59.19,838434
2022-02-14 14:30:00,59.047,1064963
2022-02-14 13:30:00,58.58,1459755
2022-02-14 12:30:00,59.614,618576
2022-02-14 11:30:00,60.01,1004997
2022-02-14 10:30:00,59.57,1589217
2022-02-14 9:30:00,59.19,2016144
2022-02-11 15:30:00,59.81,1448517
2022-02-11 14:30:00,60.04,1901451
2022-02-11 13:30:00,60.17,2714063
2022-02-11 12:30:00,62.08,601207
2022-02-11 11:30:00,63,683016
2022-02-11 10:30:00,63.11,830987
2022-02-11 9:30:00,63.79,2004109
2022-02-10 15:30:00,63.65,1582906
2022-02-10 14:30:00,63.78,981115
2022-02-10 13:30:00,64.23,1403245
2022-02-10 12:30:00,64.56,1401296
2022-02-10 11:30:00,66.63,656301
2022-02-10 10:30:00,66.16,1330937
2022-02-10 9:30:00,66.54,2038901
2022-02-09 15:30:00,67.21,811343
2022-02-09 14:30:00,66.99,718585
2022-02-09 13:30:00,67.16,488447
2022-02-09 12:30:00,66.815,414453
2022-02-09 11:30:00,66.65,560821
2022-02-09 10:30:00,66.67,1151082
2022-02-09 9:30:00,66.57,1780279
2022-02-08 15:30:00,64.37,896023
2022-02-08 14:30:00,64.12,936898
2022-02-08 13:30:00,63.55,578015
2022-02-08 12:30:00,63.96,535574
2022-02-08 11:30:00,64.07,473389
2022-02-08 10:30:00,63.63,829058
2022-02-08 9:30:00,62.46,1759391
2022-02-07 15:30:00,62.83,819729
2022-02-07 14:30:00,63.64,790017
2022-02-07 13:30:00,64.07,748727
2022-02-07 12:30:00,63.6,789622
2022-02-07 11:30:00,62.898,1021286
2022-02-07 10:30:00,63.68,839258
2022-02-07 9:30:00,63.96,1890677
2022-02-04 15:30:00,63.44,1385301
2022-02-04 14:30:00,64.85,1348373
2022-02-04 13:30:00,64.04,769193
2022-02-04 12:30:00,63.95,1147806
2022-02-04 11:30:00,62.98,1068193
2022-02-04 10:30:00,62.29,1583717
2022-02-04 9:30:00,62.386,1956538
2022-02-03 15:30:00,62.7,1045884
2022-02-03 14:30:00,63.51,1181877
2022-02-03 13:30:00,63.92,467457
2022-02-03 12:30:00,64.15,779144
2022-02-03 11:30:00,64.18,970477
2022-02-03 10:30:00,64.78,863037
2022-02-03 9:30:00,65.22,2544794
2022-02-02 15:30:00,67.31,986065
2022-02-02 14:30:00,67.39,958791
2022-02-02 13:30:00,66.905,658917
2022-02-02 12:30:00,66.65,960787
2022-02-02 11:30:00,66.426,971307
2022-02-02 10:30:00,66.02,1380580
2022-02-02 9:30:00,66,2861405
2022-02-01 15:30:00,65.46,1596487
2022-02-01 14:30:00,65.22,1112075
2022-02-01 13:30:00,64.26,916201
2022-02-01 12:30:00,64.36,720141
2022-02-01 11:30:00,64.26,930359
2022-02-01 10:30:00,64.14,1134915
2022-02-01 9:30:00,63.69,2647832
2022-01-31 15:30:00,64.1,1160429
2022-01-31 14:30:00,63.05,957376
2022-01-31 13:30:00,63.52,711251
2022-01-31 12:30:00,62.96,751184
2022-01-31 11:30:00,62.705,1013513
2022-01-31 10:30:00,61.86,1082662
2022-01-31 9:30:00,61.93,2901241
2022-01-28 15:30:00,60.86,1817259
2022-01-28 14:30:00,59.03,2107002
2022-01-28 13:30:00,57.16,1551532
2022-01-28 12:30:00,58.42,1211538
2022-01-28 11:30:00,58.37,1642308
2022-01-28 10:30:00,58.21,2204253
2022-01-28 9:30:00,56.47,3695340
2022-01-27 15:30:00,56.77,1844611
2022-01-27 14:30:00,56.81,2132980
2022-01-27 13:30:00,56.5,2035426
2022-01-27 12:30:00,56.27,2287045
2022-01-27 11:30:00,58.25,1547597
2022-01-27 10:30:00,59.23,2227847
2022-01-27 9:30:00,59.15,3895624
2022-01-26 15:30:00,57.44,2751556
2022-01-26 14:30:00,57.31,6289123
2022-01-26 13:30:00,60.76,3252447
2022-01-26 12:30:00,60.505,834258
2022-01-26 11:30:00,60.75,951109
2022-01-26 10:30:00,60.47,1437500
2022-01-26 9:30:00,59.77,2674553
2022-01-25 15:30:00,57.97,1972338
2022-01-25 14:30:00,58.38,2242679
2022-01-25 13:30:00,59.16,1936783
2022-01-25 12:30:00,57.6,1124634
2022-01-25 11:30:00,57.11,1334960
2022-01-25 10:30:00,57.02,2046104
2022-01-25 9:30:00,57.14,3852053
2022-01-24 15:30:00,60.13,2710504
2022-01-24 14:30:00,57.34,2514491
2022-01-24 13:30:00,55.51,2361409
2022-01-24 12:30:00,54.68,2894398
2022-01-24 11:30:00,53.11,3400968
